COD_IBGE|NIVEL_IBGE|NIVEL_NOME|MUNICIPIO|POPULACAO|UF
2106904|N6|Município|Monção|33888|MA
2107001|N6|Município|Montes Altos|9064|MA
2107100|N6|Município|Morros|19708|MA
2107209|N6|Município|Nina Rodrigues|14826|MA
2107258|N6|Município|Nova Colinas|5469|MA
2107308|N6|Município|Nova Iorque|4682|MA
2107357|N6|Município|Nova Olinda do Maranhão|21228|MA
2107407|N6|Município|Olho d'Água das Cunhãs|19616|MA
2107456|N6|Município|Olinda Nova do Maranhão|14968|MA
2107506|N6|Município|Paço do Lumiar|125265|MA
2107605|N6|Município|Palmeirândia|19840|MA
2107704|N6|Município|Paraibano|21571|MA
2107803|N6|Município|Parnarama|35108|MA
2107902|N6|Município|Passagem Franca|19253|MA
2108009|N6|Município|Pastos Bons|19693|MA
2108058|N6|Município|Paulino Neves|16295|MA
2108108|N6|Município|Paulo Ramos|21092|MA
2108207|N6|Município|Pedreiras|39153|MA
2108256|N6|Município|Pedro do Rosário|25560|MA
2108306|N6|Município|Penalva|38987|MA
2108405|N6|Município|Peri Mirim|14371|MA
2108454|N6|Município|Peritoró|23530|MA
2108504|N6|Município|Pindaré-Mirim|33186|MA
2108603|N6|Município|Pinheiro|84160|MA
2108702|N6|Município|Pio XII|21274|MA
2108801|N6|Município|Pirapemas|18814|MA
2108900|N6|Município|Poção de Pedras|17321|MA
2109007|N6|Município|Porto Franco|24294|MA
2109056|N6|Município|Porto Rico do Maranhão|5936|MA
2109106|N6|Município|Presidente Dutra|48264|MA
2109205|N6|Município|Presidente Juscelino|12939|MA
2109239|N6|Município|Presidente Médici|7124|MA
2109270|N6|Município|Presidente Sarney|19217|MA
2109304|N6|Município|Presidente Vargas|11328|MA
2109403|N6|Município|Primeira Cruz|15545|MA
2109452|N6|Município|Raposa|31586|MA
2109502|N6|Município|Riachão|20288|MA
2109551|N6|Município|Ribamar Fiquene|7859|MA
2109601|N6|Município|Rosário|43243|MA
2109700|N6|Município|Sambaíba|5686|MA
2109759|N6|Município|Santa Filomena do Maranhão|7878|MA
2109809|N6|Município|Santa Helena|42829|MA
2109908|N6|Município|Santa Inês|89927|MA
2110005|N6|Município|Santa Luzia|73105|MA
2110039|N6|Município|Santa Luzia do Paruá|25487|MA
2110104|N6|Município|Santa Quitéria do Maranhão|25884|MA
2110203|N6|Município|Santa Rita|38732|MA
2110237|N6|Município|Santana do Maranhão|13704|MA
2110278|N6|Município|Santo Amaro do Maranhão|16219|MA
2110302|N6|Município|Santo Antônio dos Lopes|14516|MA
2110401|N6|Município|São Benedito do Rio Preto|18769|MA
2110500|N6|Município|São Bento|45989|MA
2110609|N6|Município|São Bernardo|28825|MA
2110658|N6|Município|São Domingos do Azeitão|7448|MA
2110708|N6|Município|São Domingos do Maranhão|34391|MA
2110807|N6|Município|São Félix de Balsas|4540|MA
2110856|N6|Município|São Francisco do Brejão|12082|MA
2110906|N6|Município|São Francisco do Maranhão|12226|MA
2111003|N6|Município|São João Batista|20736|MA
2111029|N6|Município|São João do Carú|15768|MA
2111052|N6|Município|São João do Paraíso|11207|MA
2111078|N6|Município|São João do Soter|18746|MA
2111102|N6|Município|São João dos Patos|26063|MA
2111201|N6|Município|São José de Ribamar|180345|MA
2111250|N6|Município|São José dos Basílios|7639|MA
2111300|N6|Município|São Luís|1115932|MA
2111409|N6|Município|São Luís Gonzaga do Maranhão|18600|MA
2111508|N6|Município|São Mateus do Maranhão|41750|MA
2111532|N6|Município|São Pedro da Água Branca|12779|MA
2111573|N6|Município|São Pedro dos Crentes|4700|MA
2111607|N6|Município|São Raimundo das Mangabeiras|19090|MA
2111631|N6|Município|São Raimundo do Doca Bezerra|5028|MA
2111672|N6|Município|São Roberto|6856|MA
2111706|N6|Município|São Vicente Ferrer|22452|MA
2111722|N6|Município|Satubinha|14274|MA
2111748|N6|Município|Senador Alexandre Costa|11285|MA
2111763|N6|Município|Senador La Rocque|13981|MA
2111789|N6|Município|Serrano do Maranhão|10343|MA
2111805|N6|Município|Sítio Novo|18237|MA
2111904|N6|Município|Sucupira do Norte|10631|MA
2111953|N6|Município|Sucupira do Riachão|5692|MA
2112001|N6|Município|Tasso Fragoso|8642|MA
2112100|N6|Município|Timbiras|29241|MA
2112209|N6|Município|Timon|171317|MA
2112233|N6|Município|Trizidela do Vale|22223|MA
2112274|N6|Município|Tufilândia|5868|MA
2112308|N6|Município|Tuntum|42242|MA
2112407|N6|Município|Turiaçu|35811|MA
2112456|N6|Município|Turilândia|26112|MA
2112506|N6|Município|Tutóia|59927|MA
2112605|N6|Município|Urbano Santos|33791|MA
2112704|N6|Município|Vargem Grande|57813|MA
2112803|N6|Município|Viana|52852|MA
2112852|N6|Município|Vila Nova dos Martírios|13800|MA
2112902|N6|Município|Vitória do Mearim|32956|MA
2113009|N6|Município|Vitorino Freire|31520|MA
2114007|N6|Município|Zé Doca|52190|MA
2200053|N6|Município|Acauã|7119|PI
2200103|N6|Município|Agricolândia|5123|PI
2200202|N6|Município|Água Branca|17525|PI
2200251|N6|Município|Alagoinha do Piauí|7678|PI
2200277|N6|Município|Alegrete do Piauí|4921|PI
2200301|N6|Município|Alto Longá|14371|PI
2200400|N6|Município|Altos|40681|PI
2200459|N6|Município|Alvorada do Gurguéia|5469|PI
2200509|N6|Município|Amarante|17609|PI
2200608|N6|Município|Angical do Piauí|6779|PI
2200707|N6|Município|Anísio de Abreu|9994|PI
2200806|N6|Município|Antônio Almeida|3175|PI
2200905|N6|Município|Aroazes|5819|PI
2200954|N6|Município|Aroeiras do Itaim|2551|PI
2201002|N6|Município|Arraial|4713|PI
2201051|N6|Município|Assunção do Piauí|7879|PI
2201101|N6|Município|Avelino Lopes|11361|PI
2201150|N6|Município|Baixa Grande do Ribeiro|11751|PI
2201176|N6|Município|Barra D'Alcântara|3953|PI
2201200|N6|Município|Barras|47298|PI
2201309|N6|Município|Barreiras do Piauí|3356|PI
2201408|N6|Município|Barro Duro|7022|PI
2201507|N6|Município|Batalha|26951|PI
2201556|N6|Município|Bela Vista do Piauí|4044|PI
2201572|N6|Município|Belém do Piauí|3607|PI
2201606|N6|Município|Beneditinos|10479|PI
2201705|N6|Município|Bertolínia|5512|PI
2201739|N6|Município|Betânia do Piauí|6214|PI
2201770|N6|Município|Boa Hora|6848|PI
2201804|N6|Município|Bocaina|4509|PI
2201903|N6|Município|Bom Jesus|25584|PI
2201919|N6|Município|Bom Princípio do Piauí|5670|PI
2201929|N6|Município|Bonfim do Piauí|5700|PI
2201945|N6|Município|Boqueirão do Piauí|6443|PI
2201960|N6|Município|Brasileira|8364|PI
2201988|N6|Município|Brejo do Piauí|3824|PI
2202000|N6|Município|Buriti dos Lopes|19832|PI
2202026|N6|Município|Buriti dos Montes|8282|PI
2202059|N6|Município|Cabeceiras do Piauí|10671|PI
2202075|N6|Município|Cajazeiras do Piauí|3586|PI
2202083|N6|Município|Cajueiro da Praia|7704|PI
2202091|N6|Município|Caldeirão Grande do Piauí|5786|PI
2202109|N6|Município|Campinas do Piauí|5628|PI
2202117|N6|Município|Campo Alegre do Fidalgo|5093|PI
2202133|N6|Município|Campo Grande do Piauí|5987|PI
2202174|N6|Município|Campo Largo do Piauí|7342|PI
2202208|N6|Município|Campo Maior|46950|PI
2202251|N6|Município|Canavieira|3938|PI
2202307|N6|Município|Canto do Buriti|21326|PI
2202406|N6|Município|Capitão de Campos|11471|PI
2202455|N6|Município|Capitão Gervásio Oliveira|4127|PI
2202505|N6|Município|Caracol|11009|PI
2202539|N6|Município|Caraúbas do Piauí|5910|PI
2202554|N6|Município|Caridade do Piauí|5102|PI
2202604|N6|Município|Castelo do Piauí|19716|PI
2202653|N6|Município|Caxingó|5477|PI
2202703|N6|Município|Cocal|27901|PI
2202711|N6|Município|Cocal de Telha|4908|PI
2202729|N6|Município|Cocal dos Alves|6180|PI
2202737|N6|Município|Coivaras|4044|PI
2202752|N6|Município|Colônia do Gurguéia|6545|PI
2202778|N6|Município|Colônia do Piauí|7665|PI
2202802|N6|Município|Conceição do Canindé|4811|PI
2202851|N6|Município|Coronel José Dias|4688|PI
2202901|N6|Município|Corrente|26771|PI
2203008|N6|Município|Cristalândia do Piauí|8350|PI
2203107|N6|Município|Cristino Castro|10464|PI
2203206|N6|Município|Curimatá|11461|PI
2203230|N6|Município|Currais|4982|PI
2203255|N6|Município|Curralinhos|4475|PI
2203271|N6|Município|Curral Novo do Piauí|5390|PI
2203305|N6|Município|Demerval Lobão|13862|PI
2203354|N6|Município|Dirceu Arcoverde|7046|PI
2203404|N6|Município|Dom Expedito Lopes|6940|PI
2203420|N6|Município|Domingos Mourão|4352|PI
2203453|N6|Município|Dom Inocêncio|9574|PI
2203503|N6|Município|Elesbão Veloso|14550|PI
2203602|N6|Município|Eliseu Martins|4943|PI
2203701|N6|Município|Esperantina|39953|PI
2203750|N6|Município|Fartura do Piauí|5330|PI
2203800|N6|Município|Flores do Piauí|4461|PI
2203859|N6|Município|Floresta do Piauí|2561|PI
2203909|N6|Município|Floriano|60111|PI
2204006|N6|Município|Francinópolis|5345|PI
2204105|N6|Município|Francisco Ayres|4300|PI
2204154|N6|Município|Francisco Macedo|3216|PI
2204204|N6|Município|Francisco Santos|9423|PI
2204303|N6|Município|Fronteiras|11690|PI
2204352|N6|Município|Geminiano|5477|PI
2204402|N6|Município|Gilbués|10698|PI
2204501|N6|Município|Guadalupe|10496|PI
2204550|N6|Município|Guaribas|4573|PI
2204600|N6|Município|Hugo Napoleão|3880|PI
2204659|N6|Município|Ilha Grande|9487|PI
2204709|N6|Município|Inhuma|15330|PI
2204808|N6|Município|Ipiranga do Piauí|9863|PI
2204907|N6|Município|Isaías Coelho|8582|PI
2205003|N6|Município|Itainópolis|11571|PI
2205102|N6|Município|Itaueira|11037|PI
2205151|N6|Município|Jacobina do Piauí|5718|PI
2205201|N6|Município|Jaicós|19233|PI
2205250|N6|Município|Jardim do Mulato|4522|PI
2205276|N6|Município|Jatobá do Piauí|4885|PI
2205300|N6|Município|Jerumenha|4443|PI
2205359|N6|Município|João Costa|3003|PI
2205409|N6|Município|Joaquim Pires|14396|PI
2205458|N6|Município|Joca Marques|5488|PI
2205508|N6|Município|José de Freitas|39457|PI
2205516|N6|Município|Juazeiro do Piauí|5491|PI
2205524|N6|Município|Júlio Borges|5653|PI
2205532|N6|Município|Jurema|4790|PI
2205540|N6|Município|Lagoinha do Piauí|2870|PI
2205557|N6|Município|Lagoa Alegre|8610|PI
2205565|N6|Município|Lagoa do Barro do Piauí|4658|PI
2205573|N6|Município|Lagoa de São Francisco|6795|PI
2205581|N6|Município|Lagoa do Piauí|4086|PI
2205599|N6|Município|Lagoa do Sítio|5219|PI
2205607|N6|Município|Landri Sales|5272|PI
2205706|N6|Município|Luís Correia|30558|PI
2205805|N6|Município|Luzilândia|25521|PI
2205854|N6|Município|Madeiro|8372|PI
2205904|N6|Município|Manoel Emídio|5352|PI
2205953|N6|Município|Marcolândia|8590|PI
2206001|N6|Município|Marcos Parente|4546|PI
2206050|N6|Município|Massapê do Piauí|6456|PI
2206100|N6|Município|Matias Olímpio|10979|PI
2206209|N6|Município|Miguel Alves|33901|PI
2206308|N6|Município|Miguel Leão|1239|PI
2206357|N6|Município|Milton Brandão|6603|PI
2206407|N6|Município|Monsenhor Gil|10563|PI
2206506|N6|Município|Monsenhor Hipólito|7785|PI
2206605|N6|Município|Monte Alegre do Piauí|10618|PI
2206654|N6|Município|Morro Cabeça no Tempo|4527|PI
2206670|N6|Município|Morro do Chapéu do Piauí|6825|PI
2206696|N6|Município|Murici dos Portelas|9258|PI
2206704|N6|Município|Nazaré do Piauí|7307|PI
2206720|N6|Município|Nazária|8632|PI
2206753|N6|Município|Nossa Senhora de Nazaré|4911|PI
2206803|N6|Município|Nossa Senhora dos Remédios|8751|PI
2206902|N6|Município|Novo Oriente do Piauí|6548|PI
2206951|N6|Município|Novo Santo Antônio|3014|PI
2207009|N6|Município|Oeiras|37138|PI
2207108|N6|Município|Olho D'Água do Piauí|2477|PI
2207207|N6|Município|Padre Marcos|6879|PI
2207306|N6|Município|Paes Landim|4124|PI
2207355|N6|Município|Pajeú do Piauí|3416|PI
2207405|N6|Município|Palmeira do Piauí|5029|PI
2207504|N6|Município|Palmeirais|14633|PI
2207553|N6|Município|Paquetá|3931|PI
2207603|N6|Município|Parnaguá|10846|PI
2207702|N6|Município|Parnaíba|153863|PI
2207751|N6|Município|Passagem Franca do Piauí|4331|PI
2207777|N6|Município|Patos do Piauí|6420|PI
2207793|N6|Município|Pau D'Arco do Piauí|4084|PI
2207801|N6|Município|Paulistana|20583|PI
2207850|N6|Município|Pavussu|3662|PI
2207900|N6|Município|Pedro II|38812|PI
2207934|N6|Município|Pedro Laurentino|2551|PI
2207959|N6|Município|Nova Santa Rita|4392|PI
2208007|N6|Município|Picos|78627|PI
2208106|N6|Município|Pimenteiras|12150|PI
2208205|N6|Município|Pio IX|18492|PI
2208304|N6|Município|Piracuruca|28952|PI
2208403|N6|Município|Piripiri|63829|PI
2208502|N6|Município|Porto|12646|PI
2208551|N6|Município|Porto Alegre do Piauí|2728|PI
2208601|N6|Município|Prata do Piauí|3149|PI
2208650|N6|Município|Queimada Nova|9041|PI
2208700|N6|Município|Redenção do Gurguéia|8814|PI
2208809|N6|Município|Regeneração|17979|PI
2208858|N6|Município|Riacho Frio|4306|PI
2208874|N6|Município|Ribeira do Piauí|4499|PI
2208908|N6|Município|Ribeiro Gonçalves|7408|PI
2209005|N6|Município|Rio Grande do Piauí|6434|PI
2209104|N6|Município|Santa Cruz do Piauí|6254|PI
2209153|N6|Município|Santa Cruz dos Milagres|4046|PI
2209203|N6|Município|Santa Filomena|6256|PI
2209302|N6|Município|Santa Luz|5903|PI
2209351|N6|Município|Santana do Piauí|4650|PI
2209377|N6|Município|Santa Rosa do Piauí|5254|PI
2209401|N6|Município|Santo Antônio de Lisboa|6466|PI
2209450|N6|Município|Santo Antônio dos Milagres|2172|PI
2209500|N6|Município|Santo Inácio do Piauí|3809|PI
2209559|N6|Município|São Braz do Piauí|4454|PI
2209609|N6|Município|São Félix do Piauí|2923|PI
2209658|N6|Município|São Francisco de Assis do Piauí|5801|PI
2209708|N6|Município|São Francisco do Piauí|6417|PI
2209757|N6|Município|São Gonçalo do Gurguéia|3071|PI
2209807|N6|Município|São Gonçalo do Piauí|5044|PI
2209856|N6|Município|São João da Canabrava|4619|PI
2209872|N6|Município|São João da Fronteira|6084|PI
2209906|N6|Município|São João da Serra|6106|PI
2209955|N6|Município|São João da Varjota|4856|PI
2209971|N6|Município|São João do Arraial|8085|PI
2210003|N6|Município|São João do Piauí|20720|PI
2210052|N6|Município|São José do Divino|5361|PI
2210102|N6|Município|São José do Peixe|3737|PI
2210201|N6|Município|São José do Piauí|6696|PI
2210300|N6|Município|São Julião|6379|PI
2210359|N6|Município|São Lourenço do Piauí|4581|PI
2210375|N6|Município|São Luis do Piauí|2648|PI
2210383|N6|Município|São Miguel da Baixa Grande|2456|PI
2210391|N6|Município|São Miguel do Fidalgo|3037|PI
2210409|N6|Município|São Miguel do Tapuio|17617|PI
2210508|N6|Município|São Pedro do Piauí|14356|PI
2210607|N6|Município|São Raimundo Nonato|35035|PI
2210623|N6|Município|Sebastião Barros|3434|PI
2210631|N6|Município|Sebastião Leal|4311|PI
2210656|N6|Município|Sigefredo Pacheco|10074|PI
2210706|N6|Município|Simões|14664|PI
2210805|N6|Município|Simplício Mendes|12778|PI
2210904|N6|Município|Socorro do Piauí|4557|PI
2210938|N6|Município|Sussuapara|6801|PI
2210953|N6|Município|Tamboril do Piauí|2939|PI
2210979|N6|Município|Tanque do Piauí|2781|PI
2211001|N6|Município|Teresina|871126|PI
2211100|N6|Município|União|44649|PI
2211209|N6|Município|Uruçuí|21746|PI
2211308|N6|Município|Valença do Piauí|20940|PI
2211357|N6|Município|Várzea Branca|4930|PI
2211407|N6|Município|Várzea Grande|4382|PI
2211506|N6|Município|Vera Mendes|3082|PI
2211605|N6|Município|Vila Nova do Piauí|2935|PI
2211704|N6|Município|Wall Ferraz|4479|PI
2300101|N6|Município|Abaiara|11965|CE
2300150|N6|Município|Acarape|15140|CE
2300200|N6|Município|Acaraú|63556|CE
2300309|N6|Município|Acopiara|54687|CE
2300408|N6|Município|Aiuaba|17584|CE
2300507|N6|Município|Alcântaras|11846|CE
2300606|N6|Município|Altaneira|7712|CE
2300705|N6|Município|Alto Santo|16077|CE
2300754|N6|Município|Amontada|44195|CE
2300804|N6|Município|Antonina do Norte|7402|CE
2300903|N6|Município|Apuiarés|14742|CE
2301000|N6|Município|Aquiraz|81581|CE
2301109|N6|Município|Aracati|75392|CE
2301208|N6|Município|Aracoiaba|26600|CE
2301257|N6|Município|Ararendá|10983|CE
2301307|N6|Município|Araripe|21707|CE
2301406|N6|Município|Aratuba|11759|CE
2301505|N6|Município|Arneiroz|7848|CE
2301604|N6|Município|Assaré|23537|CE
2301703|N6|Município|Aurora|24567|CE
2301802|N6|Município|Baixio|6318|CE
2301851|N6|Município|Banabuiú|18313|CE
2301901|N6|Município|Barbalha|61662|CE
2301950|N6|Município|Barreira|22715|CE
2302008|N6|Município|Barro|22834|CE
2302057|N6|Município|Barroquinha|15069|CE
2302107|N6|Município|Baturité|36127|CE
2302206|N6|Município|Beberibe|54315|CE
2302305|N6|Município|Bela Cruz|32851|CE
2302404|N6|Município|Boa Viagem|54680|CE
2302503|N6|Município|Brejo Santo|50195|CE
2302602|N6|Município|Camocim|64147|CE
2302701|N6|Município|Campos Sales|27513|CE
2302800|N6|Município|Canindé|77484|CE
2302909|N6|Município|Capistrano|17830|CE
2303006|N6|Município|Caridade|23011|CE
2303105|N6|Município|Cariré|18470|CE
2303204|N6|Município|Caririaçu|27008|CE
2303303|N6|Município|Cariús|18700|CE
2303402|N6|Município|Carnaubal|17763|CE
2303501|N6|Município|Cascavel|72706|CE
2303600|N6|Município|Catarina|21041|CE
2303659|N6|Município|Catunda|10410|CE
2303709|N6|Município|Caucaia|368918|CE
2303808|N6|Município|Cedro|25612|CE
2303907|N6|Município|Chaval|13112|CE
2303931|N6|Município|Choró|13608|CE
2303956|N6|Município|Chorozinho|20286|CE
2304004|N6|Município|Coreaú|23340|CE
2304103|N6|Município|Crateús|75241|CE
2304202|N6|Município|Crato|133913|CE
2304236|N6|Município|Croatá|18201|CE
2304251|N6|Município|Cruz|25121|CE
2304269|N6|Município|Deputado Irapuan Pinheiro|9698|CE
2304277|N6|Município|Ereré|7254|CE
2304285|N6|Município|Eusébio|55035|CE
2304301|N6|Município|Farias Brito|19330|CE
2304350|N6|Município|Forquilha|24680|CE
2304400|N6|Município|Fortaleza|2703391|CE
2304459|N6|Município|Fortim|16776|CE
2304509|N6|Município|Frecheirinha|14195|CE
2304608|N6|Município|General Sampaio|7767|CE
2304657|N6|Município|Graça|14415|CE
2304707|N6|Município|Granja|55170|CE
2304806|N6|Município|Granjeiro|4784|CE
2304905|N6|Município|Groaíras|11219|CE
2304954|N6|Município|Guaiúba|26508|CE
2305001|N6|Município|Guaraciaba do Norte|40921|CE
2305100|N6|Município|Guaramiranga|5073|CE
2305209|N6|Município|Hidrolândia|20126|CE
2305233|N6|Município|Horizonte|69688|CE
2305266|N6|Município|Ibaretama|13385|CE
2305308|N6|Município|Ibiapina|25165|CE
2305332|N6|Município|Ibicuitinga|12730|CE
2305357|N6|Município|Icapuí|20183|CE
2305407|N6|Município|Icó|68303|CE
2305506|N6|Município|Iguatu|103633|CE
2305605|N6|Município|Independência|26196|CE
2305654|N6|Município|Ipaporanga|11597|CE
2305704|N6|Município|Ipaumirim|12507|CE
2305803|N6|Município|Ipu|42148|CE
2305902|N6|Município|Ipueiras|38064|CE
2306009|N6|Município|Iracema|14351|CE
2306108|N6|Município|Irauçuba|24450|CE
2306207|N6|Município|Itaiçaba|7904|CE
2306256|N6|Município|Itaitinga|38661|CE
2306306|N6|Município|Itapajé|53448|CE
2306405|N6|Município|Itapipoca|131687|CE
2306504|N6|Município|Itapiúna|20653|CE
2306553|N6|Município|Itarema|42595|CE
2306603|N6|Município|Itatira|22018|CE
2306702|N6|Município|Jaguaretama|18133|CE
2306801|N6|Município|Jaguaribara|11580|CE
2306900|N6|Município|Jaguaribe|34592|CE
2307007|N6|Município|Jaguaruana|33960|CE
2307106|N6|Município|Jardim|27187|CE
2307205|N6|Município|Jati|8150|CE
2307254|N6|Município|Jijoca de Jericoacoara|20351|CE
2307304|N6|Município|Juazeiro do Norte|278264|CE
2307403|N6|Município|Jucás|24949|CE
2307502|N6|Município|Lavras da Mangabeira|31476|CE
2307601|N6|Município|Limoeiro do Norte|60232|CE
2307635|N6|Município|Madalena|20031|CE
2307650|N6|Município|Maracanaú|230986|CE
2307700|N6|Município|Maranguape|131677|CE
2307809|N6|Município|Marco|27822|CE
2307908|N6|Município|Martinópole|11407|CE
2308005|N6|Município|Massapê|39341|CE
2308104|N6|Município|Mauriti|48370|CE
