UF;COD_MUN;NM_MUN;REDE;NOTA
MG;3127057;Fronteira dos Vales;Estadual;0.0
MG;3127057;Fronteira dos Vales;Municipal;0.0
MG;3127057;Fronteira dos Vales;Pública;0.0
MG;3127073;Fruta de Leite;Estadual;4.5
MG;3127073;Fruta de Leite;Pública;4.5
MG;3127107;Frutal;Estadual;4.8
MG;3127107;Frutal;Municipal;0.0
MG;3127107;Frutal;Pública;4.8
MG;3127206;Funilândia;Estadual;5.0
MG;3127206;Funilândia;Pública;5.0
MG;3127305;Galiléia;Estadual;0.0
MG;3127305;Galiléia;Pública;0.0
MG;3127339;Gameleiras;Estadual;4.8
MG;3127339;Gameleiras;Pública;4.8
MG;3127354;Glaucilândia;Estadual;5.4
MG;3127354;Glaucilândia;Pública;5.4
MG;3127370;Goiabeira;Estadual;4.7
MG;3127370;Goiabeira;Pública;4.7
MG;3127388;Goianá;Estadual;4.6
MG;3127388;Goianá;Pública;4.6
MG;3127404;Gonçalves;Estadual;5.1
MG;3127404;Gonçalves;Pública;5.1
MG;3127503;Gonzaga;Estadual;4.6
MG;3127503;Gonzaga;Pública;4.6
MG;3127602;Gouveia;Estadual;5.5
MG;3127602;Gouveia;Pública;5.5
MG;3127701;Governador Valadares;Estadual;5.0
MG;3127701;Governador Valadares;Municipal;4.9
MG;3127701;Governador Valadares;Pública;5.1
MG;3127800;Grão Mogol;Estadual;0.0
MG;3127800;Grão Mogol;Municipal;0.0
MG;3127800;Grão Mogol;Pública;0.0
MG;3127909;Grupiara;Estadual;4.9
MG;3127909;Grupiara;Pública;4.9
MG;3128006;Guanhães;Estadual;5.3
MG;3128006;Guanhães;Pública;5.3
MG;3128105;Guapé;Estadual;0.0
MG;3128105;Guapé;Municipal;0.0
MG;3128105;Guapé;Pública;0.0
MG;3128204;Guaraciaba;Estadual;5.0
MG;3128204;Guaraciaba;Pública;5.0
MG;3128253;Guaraciama;Estadual;0.0
MG;3128253;Guaraciama;Pública;0.0
MG;3128303;Guaranésia;Estadual;5.0
MG;3128303;Guaranésia;Municipal;4.4
MG;3128303;Guaranésia;Pública;4.8
MG;3128402;Guarani;Estadual;5.5
MG;3128402;Guarani;Pública;5.5
MG;3128501;Guarará;Municipal;0.0
MG;3128501;Guarará;Pública;0.0
MG;3128600;Guarda-Mor;Estadual;4.7
MG;3128600;Guarda-Mor;Pública;4.7
MG;3128709;Guaxupé;Estadual;5.0
MG;3128709;Guaxupé;Pública;5.0
MG;3128808;Guidoval;Estadual;0.0
MG;3128808;Guidoval;Pública;0.0
MG;3128907;Guimarânia;Estadual;0.0
MG;3128907;Guimarânia;Pública;0.0
MG;3129004;Guiricema;Estadual;5.5
MG;3129004;Guiricema;Pública;5.5
MG;3129103;Gurinhatã;Estadual;4.8
MG;3129103;Gurinhatã;Pública;4.8
MG;3129202;Heliodora;Estadual;0.0
MG;3129202;Heliodora;Pública;0.0
MG;3129301;Iapu;Estadual;5.2
MG;3129301;Iapu;Pública;5.2
MG;3129400;Ibertioga;Estadual;0.0
MG;3129400;Ibertioga;Pública;0.0
MG;3129509;Ibiá;Estadual;5.0
MG;3129509;Ibiá;Municipal;0.0
MG;3129509;Ibiá;Pública;5.0
MG;3129608;Ibiaí;Estadual;0.0
MG;3129608;Ibiaí;Pública;0.0
MG;3129657;Ibiracatu;Estadual;5.0
MG;3129657;Ibiracatu;Municipal;0.0
MG;3129657;Ibiracatu;Pública;4.7
MG;3129707;Ibiraci;Estadual;4.6
MG;3129707;Ibiraci;Pública;4.6
MG;3129806;Ibirité;Estadual;4.9
MG;3129806;Ibirité;Municipal;5.1
MG;3129806;Ibirité;Pública;5.0
MG;3129905;Ibitiúra de Minas;Estadual;4.7
MG;3129905;Ibitiúra de Minas;Pública;4.7
MG;3130002;Ibituruna;Estadual;4.0
MG;3130002;Ibituruna;Pública;4.0
MG;3130051;Icaraí de Minas;Estadual;0.0
MG;3130051;Icaraí de Minas;Pública;0.0
MG;3130101;Igarapé;Estadual;4.9
MG;3130101;Igarapé;Pública;4.9
MG;3130200;Igaratinga;Estadual;5.3
MG;3130200;Igaratinga;Pública;5.3
MG;3130309;Iguatama;Estadual;4.4
MG;3130309;Iguatama;Pública;4.4
MG;3130408;Ijaci;Estadual;0.0
MG;3130408;Ijaci;Pública;0.0
MG;3130507;Ilicínea;Estadual;5.1
MG;3130507;Ilicínea;Municipal;5.2
MG;3130507;Ilicínea;Pública;5.2
MG;3130556;Imbé de Minas;Estadual;0.0
MG;3130556;Imbé de Minas;Pública;0.0
MG;3130606;Inconfidentes;Estadual;5.3
MG;3130606;Inconfidentes;Pública;5.3
MG;3130655;Indaiabira;Estadual;4.7
MG;3130655;Indaiabira;Municipal;0.0
MG;3130655;Indaiabira;Pública;4.7
MG;3130705;Indianópolis;Estadual;0.0
MG;3130705;Indianópolis;Municipal;0.0
MG;3130705;Indianópolis;Pública;0.0
MG;3130804;Ingaí;Estadual;4.4
MG;3130804;Ingaí;Pública;4.4
MG;3130903;Inhapim;Estadual;5.1
MG;3130903;Inhapim;Municipal;0.0
MG;3130903;Inhapim;Pública;5.1
MG;3131000;Inhaúma;Estadual;4.7
MG;3131000;Inhaúma;Pública;4.7
MG;3131109;Inimutaba;Estadual;4.6
MG;3131109;Inimutaba;Pública;4.6
MG;3131158;Ipaba;Estadual;4.9
MG;3131158;Ipaba;Pública;4.9
MG;3131208;Ipanema;Estadual;5.6
MG;3131208;Ipanema;Municipal;5.5
MG;3131208;Ipanema;Pública;5.6
MG;3131307;Ipatinga;Estadual;5.7
MG;3131307;Ipatinga;Municipal;5.5
MG;3131307;Ipatinga;Pública;5.6
MG;3131406;Ipiaçu;Estadual;5.5
MG;3131406;Ipiaçu;Municipal;4.4
MG;3131406;Ipiaçu;Pública;5.1
MG;3131505;Ipuiúna;Estadual;0.0
MG;3131505;Ipuiúna;Pública;0.0
MG;3131604;Iraí de Minas;Estadual;0.0
MG;3131604;Iraí de Minas;Pública;0.0
MG;3131703;Itabira;Estadual;5.4
MG;3131703;Itabira;Municipal;5.3
MG;3131703;Itabira;Pública;5.4
MG;3131802;Itabirinha;Estadual;4.9
MG;3131802;Itabirinha;Municipal;0.0
MG;3131802;Itabirinha;Pública;4.9
MG;3131901;Itabirito;Estadual;5.2
MG;3131901;Itabirito;Municipal;5.6
MG;3131901;Itabirito;Pública;5.5
MG;3132008;Itacambira;Estadual;0.0
MG;3132008;Itacambira;Municipal;0.0
MG;3132008;Itacambira;Pública;0.0
MG;3132107;Itacarambi;Estadual;0.0
MG;3132107;Itacarambi;Municipal;4.5
MG;3132107;Itacarambi;Pública;4.4
MG;3132206;Itaguara;Estadual;5.5
MG;3132206;Itaguara;Pública;5.5
MG;3132305;Itaipé;Estadual;4.7
MG;3132305;Itaipé;Municipal;0.0
MG;3132305;Itaipé;Pública;4.7
MG;3132404;Itajubá;Estadual;5.3
MG;3132404;Itajubá;Pública;5.3
MG;3132503;Itamarandiba;Estadual;5.3
MG;3132503;Itamarandiba;Municipal;0.0
MG;3132503;Itamarandiba;Pública;5.2
MG;3132602;Itamarati de Minas;Municipal;4.6
MG;3132602;Itamarati de Minas;Pública;4.6
MG;3132701;Itambacuri;Estadual;4.5
MG;3132701;Itambacuri;Municipal;0.0
MG;3132701;Itambacuri;Pública;4.6
MG;3132800;Itambé do Mato Dentro;Estadual;5.2
MG;3132800;Itambé do Mato Dentro;Pública;5.2
MG;3132909;Itamogi;Estadual;5.4
MG;3132909;Itamogi;Pública;5.4
MG;3133006;Itamonte;Estadual;0.0
MG;3133006;Itamonte;Municipal;0.0
MG;3133006;Itamonte;Pública;0.0
MG;3133105;Itanhandu;Estadual;4.8
MG;3133105;Itanhandu;Pública;4.8
MG;3133204;Itanhomi;Estadual;4.6
MG;3133204;Itanhomi;Pública;4.6
MG;3133303;Itaobim;Estadual;4.7
MG;3133303;Itaobim;Municipal;0.0
MG;3133303;Itaobim;Pública;4.6
MG;3133402;Itapagipe;Estadual;0.0
MG;3133402;Itapagipe;Municipal;0.0
MG;3133402;Itapagipe;Pública;0.0
MG;3133501;Itapecerica;Estadual;5.3
MG;3133501;Itapecerica;Pública;5.3
MG;3133600;Itapeva;Estadual;0.0
MG;3133600;Itapeva;Municipal;5.5
MG;3133600;Itapeva;Pública;5.5
MG;3133709;Itatiaiuçu;Estadual;5.4
MG;3133709;Itatiaiuçu;Municipal;5.7
MG;3133709;Itatiaiuçu;Pública;5.5
MG;3133758;Itaú de Minas;Municipal;5.9
MG;3133758;Itaú de Minas;Pública;5.9
MG;3133808;Itaúna;Estadual;5.4
MG;3133808;Itaúna;Municipal;0.0
MG;3133808;Itaúna;Pública;5.4
MG;3133907;Itaverava;Estadual;5.2
MG;3133907;Itaverava;Pública;5.2
MG;3134004;Itinga;Estadual;4.5
MG;3134004;Itinga;Municipal;0.0
MG;3134004;Itinga;Pública;4.5
MG;3134103;Itueta;Estadual;0.0
MG;3134103;Itueta;Municipal;0.0
MG;3134103;Itueta;Pública;5.0
MG;3134202;Ituiutaba;Estadual;4.8
MG;3134202;Ituiutaba;Municipal;5.5
MG;3134202;Ituiutaba;Pública;5.0
MG;3134301;Itumirim;Estadual;4.8
MG;3134301;Itumirim;Pública;4.8
MG;3134400;Iturama;Estadual;5.1
MG;3134400;Iturama;Municipal;0.0
MG;3134400;Iturama;Pública;5.1
MG;3134509;Itutinga;Estadual;0.0
MG;3134509;Itutinga;Pública;0.0
MG;3134608;Jaboticatubas;Estadual;4.6
MG;3134608;Jaboticatubas;Pública;4.6
MG;3134707;Jacinto;Estadual;4.3
MG;3134707;Jacinto;Municipal;0.0
MG;3134707;Jacinto;Pública;4.3
MG;3134806;Jacuí;Estadual;5.5
MG;3134806;Jacuí;Pública;5.5
MG;3134905;Jacutinga;Estadual;4.8
MG;3134905;Jacutinga;Municipal;5.6
MG;3134905;Jacutinga;Pública;5.4
MG;3135001;Jaguaraçu;Municipal;4.9
MG;3135001;Jaguaraçu;Pública;4.9
MG;3135050;Jaíba;Estadual;0.0
MG;3135050;Jaíba;Municipal;0.0
MG;3135050;Jaíba;Pública;0.0
MG;3135076;Jampruca;Estadual;0.0
MG;3135076;Jampruca;Pública;0.0
MG;3135100;Janaúba;Estadual;5.0
MG;3135100;Janaúba;Municipal;4.7
MG;3135100;Janaúba;Pública;5.0
MG;3135209;Januária;Estadual;4.7
MG;3135209;Januária;Municipal;0.0
MG;3135209;Januária;Pública;4.6
MG;3135308;Japaraíba;Estadual;6.2
MG;3135308;Japaraíba;Municipal;5.4
MG;3135308;Japaraíba;Pública;6.0
MG;3135357;Japonvar;Estadual;4.6
MG;3135357;Japonvar;Municipal;4.7
MG;3135357;Japonvar;Pública;4.7
MG;3135407;Jeceaba;Estadual;0.0
MG;3135407;Jeceaba;Municipal;0.0
MG;3135407;Jeceaba;Pública;0.0
MG;3135456;Jenipapo de Minas;Estadual;4.7
MG;3135456;Jenipapo de Minas;Pública;4.7
MG;3135506;Jequeri;Estadual;0.0
MG;3135506;Jequeri;Pública;0.0
MG;3135605;Jequitaí;Estadual;4.8
MG;3135605;Jequitaí;Municipal;0.0
MG;3135605;Jequitaí;Pública;4.8
MG;3135704;Jequitibá;Estadual;0.0
MG;3135704;Jequitibá;Pública;0.0
MG;3135803;Jequitinhonha;Estadual;4.2
MG;3135803;Jequitinhonha;Municipal;0.0
MG;3135803;Jequitinhonha;Pública;4.2
MG;3135902;Jesuânia;Estadual;5.5
MG;3135902;Jesuânia;Pública;5.5
MG;3136009;Joaíma;Estadual;4.5
MG;3136009;Joaíma;Municipal;0.0
MG;3136009;Joaíma;Pública;4.5
MG;3136108;Joanésia;Estadual;0.0
MG;3136108;Joanésia;Pública;0.0
MG;3136207;João Monlevade;Estadual;5.5
MG;3136207;João Monlevade;Municipal;5.5
MG;3136207;João Monlevade;Pública;5.5
MG;3136306;João Pinheiro;Estadual;5.0
MG;3136306;João Pinheiro;Municipal;4.3
MG;3136306;João Pinheiro;Pública;4.9
MG;3136405;Joaquim Felício;Municipal;5.1
MG;3136405;Joaquim Felício;Pública;5.1
MG;3136504;Jordânia;Estadual;0.0
MG;3136504;Jordânia;Municipal;0.0
MG;3136504;Jordânia;Pública;0.0
MG;3136520;José Gonçalves de Minas;Estadual;4.7
MG;3136520;José Gonçalves de Minas;Pública;4.7
MG;3136553;José Raydan;Estadual;5.0
MG;3136553;José Raydan;Pública;5.0
MG;3136579;Josenópolis;Estadual;0.0
MG;3136579;Josenópolis;Pública;0.0
MG;3136603;Nova União;Estadual;4.7
MG;3136603;Nova União;Pública;4.7
MG;3136652;Juatuba;Estadual;4.8
MG;3136652;Juatuba;Municipal;5.4
MG;3136652;Juatuba;Pública;5.4
MG;3136702;Juiz de Fora;Federal;0.0
MG;3136702;Juiz de Fora;Estadual;4.9
MG;3136702;Juiz de Fora;Municipal;0.0
MG;3136702;Juiz de Fora;Pública;5.0
MG;3136801;Juramento;Estadual;0.0
MG;3136801;Juramento;Pública;0.0
MG;3136900;Juruaia;Estadual;0.0
MG;3136900;Juruaia;Pública;0.0
MG;3136959;Juvenília;Estadual;4.9
MG;3136959;Juvenília;Municipal;3.4
MG;3136959;Juvenília;Pública;4.6
MG;3137007;Ladainha;Estadual;0.0
MG;3137007;Ladainha;Pública;0.0
MG;3137106;Lagamar;Estadual;5.5
MG;3137106;Lagamar;Pública;5.5
MG;3137205;Lagoa da Prata;Estadual;5.4
MG;3137205;Lagoa da Prata;Pública;5.4
MG;3137304;Lagoa dos Patos;Estadual;4.7
MG;3137304;Lagoa dos Patos;Pública;4.7
MG;3137403;Lagoa Dourada;Estadual;0.0
MG;3137403;Lagoa Dourada;Municipal;0.0
MG;3137403;Lagoa Dourada;Pública;0.0
MG;3137502;Lagoa Formosa;Estadual;5.7
MG;3137502;Lagoa Formosa;Pública;5.7
MG;3137536;Lagoa Grande;Estadual;4.7
MG;3137536;Lagoa Grande;Pública;4.7
MG;3137601;Lagoa Santa;Estadual;5.4
MG;3137601;Lagoa Santa;Municipal;4.6
MG;3137601;Lagoa Santa;Pública;4.9
MG;3137700;Lajinha;Estadual;4.9
MG;3137700;Lajinha;Municipal;0.0
MG;3137700;Lajinha;Pública;0.0
MG;3137809;Lambari;Estadual;5.5
MG;3137809;Lambari;Pública;5.5
MG;3137908;Lamim;Estadual;6.0
MG;3137908;Lamim;Pública;6.0
MG;3138005;Laranjal;Estadual;5.2
MG;3138005;Laranjal;Municipal;5.6
MG;3138005;Laranjal;Pública;5.5
MG;3138104;Lassance;Estadual;4.3
MG;3138104;Lassance;Municipal;0.0
MG;3138104;Lassance;Pública;4.2
MG;3138203;Lavras;Estadual;5.1
MG;3138203;Lavras;Municipal;5.1
MG;3138203;Lavras;Pública;5.1
MG;3138302;Leandro Ferreira;Estadual;0.0
MG;3138302;Leandro Ferreira;Pública;0.0
MG;3138351;Leme do Prado;Estadual;5.9
MG;3138351;Leme do Prado;Pública;5.9
MG;3138401;Leopoldina;Estadual;4.3
MG;3138401;Leopoldina;Municipal;4.4
MG;3138401;Leopoldina;Pública;4.4
MG;3138500;Liberdade;Estadual;5.2
MG;3138500;Liberdade;Pública;5.2
MG;3138609;Lima Duarte;Estadual;5.0
MG;3138609;Lima Duarte;Municipal;0.0
MG;3138609;Lima Duarte;Pública;5.0
MG;3138625;Limeira do Oeste;Estadual;5.0
MG;3138625;Limeira do Oeste;Pública;5.0
MG;3138658;Lontra;Estadual;5.2
MG;3138658;Lontra;Municipal;5.0
MG;3138658;Lontra;Pública;5.1
MG;3138674;Luisburgo;Estadual;0.0
MG;3138674;Luisburgo;Pública;0.0
MG;3138682;Luislândia;Estadual;0.0
MG;3138682;Luislândia;Pública;0.0
MG;3138708;Luminárias;Estadual;5.0
MG;3138708;Luminárias;Pública;5.0
MG;3138807;Luz;Estadual;4.5
MG;3138807;Luz;Municipal;5.6
MG;3138807;Luz;Pública;4.9
MG;3138906;Machacalis;Estadual;4.2
MG;3138906;Machacalis;Pública;4.2
MG;3139003;Machado;Estadual;5.1
MG;3139003;Machado;Pública;5.1
MG;3139102;Madre de Deus de Minas;Estadual;4.7
MG;3139102;Madre de Deus de Minas;Pública;4.7
MG;3139201;Malacacheta;Estadual;4.7
MG;3139201;Malacacheta;Municipal;0.0
MG;3139201;Malacacheta;Pública;4.7
MG;3139250;Mamonas;Estadual;4.7
MG;3139250;Mamonas;Pública;4.7
MG;3139300;Manga;Estadual;4.2
MG;3139300;Manga;Municipal;0.0
MG;3139300;Manga;Pública;4.1
MG;3139409;Manhuaçu;Estadual;4.9
MG;3139409;Manhuaçu;Municipal;4.9
MG;3139409;Manhuaçu;Pública;4.9
MG;3139508;Manhumirim;Estadual;4.6
MG;3139508;Manhumirim;Municipal;0.0
MG;3139508;Manhumirim;Pública;5.2
MG;3139607;Mantena;Estadual;5.3
MG;3139607;Mantena;Municipal;5.3
MG;3139607;Mantena;Pública;5.3
MG;3139706;Maravilhas;Estadual;4.9
MG;3139706;Maravilhas;Municipal;4.3
MG;3139706;Maravilhas;Pública;4.5
MG;3139805;Mar de Espanha;Estadual;0.0
MG;3139805;Mar de Espanha;Municipal;0.0
MG;3139805;Mar de Espanha;Pública;0.0
MG;3139904;Maria da Fé;Estadual;3.9
MG;3139904;Maria da Fé;Municipal;6.0
MG;3139904;Maria da Fé;Pública;5.4
MG;3140001;Mariana;Estadual;4.9
MG;3140001;Mariana;Municipal;4.9
MG;3140001;Mariana;Pública;4.9
MG;3140100;Marilac;Estadual;0.0
MG;3140100;Marilac;Pública;0.0
MG;3140159;Mário Campos;Estadual;4.2
MG;3140159;Mário Campos;Pública;4.2
MG;3140209;Maripá de Minas;Municipal;0.0
MG;3140209;Maripá de Minas;Pública;0.0
MG;3140308;Marliéria;Estadual;4.9
MG;3140308;Marliéria;Pública;4.9
MG;3140407;Marmelópolis;Estadual;5.4
MG;3140407;Marmelópolis;Pública;5.4
MG;3140506;Martinho Campos;Estadual;5.2
MG;3140506;Martinho Campos;Municipal;3.4
MG;3140506;Martinho Campos;Pública;4.7
MG;3140530;Martins Soares;Estadual;5.1
MG;3140530;Martins Soares;Pública;5.1
MG;3140555;Mata Verde;Estadual;5.2
MG;3140555;Mata Verde;Municipal;0.0
MG;3140555;Mata Verde;Pública;5.2
MG;3140605;Materlândia;Estadual;4.5
MG;3140605;Materlândia;Municipal;0.0
MG;3140605;Materlândia;Pública;4.5
MG;3140704;Mateus Leme;Estadual;4.8
MG;3140704;Mateus Leme;Municipal;0.0
MG;3140704;Mateus Leme;Pública;4.8
MG;3140803;Matias Barbosa;Estadual;4.5
MG;3140803;Matias Barbosa;Municipal;0.0
MG;3140803;Matias Barbosa;Pública;4.6
MG;3140852;Matias Cardoso;Estadual;0.0
MG;3140852;Matias Cardoso;Municipal;4.0
MG;3140852;Matias Cardoso;Pública;4.3
MG;3140902;Matipó;Estadual;0.0
MG;3140902;Matipó;Municipal;0.0
MG;3140902;Matipó;Pública;0.0
MG;3141009;Mato Verde;Estadual;5.2
MG;3141009;Mato Verde;Pública;5.2
MG;3141108;Matozinhos;Estadual;5.1
MG;3141108;Matozinhos;Municipal;4.8
MG;3141108;Matozinhos;Pública;5.1
MG;3141207;Matutina;Estadual;5.3
MG;3141207;Matutina;Municipal;0.0
MG;3141207;Matutina;Pública;5.3
MG;3141306;Medeiros;Municipal;5.1
MG;3141306;Medeiros;Pública;5.1
MG;3141405;Medina;Estadual;4.3
MG;3141405;Medina;Pública;4.3
MG;3141504;Mendes Pimentel;Estadual;4.6
MG;3141504;Mendes Pimentel;Pública;4.6
MG;3141603;Mercês;Estadual;0.0
MG;3141603;Mercês;Pública;0.0
MG;3141702;Mesquita;Estadual;4.6
MG;3141702;Mesquita;Municipal;0.0
MG;3141702;Mesquita;Pública;4.6
MG;3141801;Minas Novas;Estadual;5.3
MG;3141801;Minas Novas;Municipal;0.0
MG;3141801;Minas Novas;Pública;5.2
MG;3141900;Minduri;Estadual;0.0
MG;3141900;Minduri;Pública;0.0
MG;3142007;Mirabela;Estadual;4.4
MG;3142007;Mirabela;Municipal;0.0
MG;3142007;Mirabela;Pública;4.3
MG;3142106;Miradouro;Estadual;5.4
MG;3142106;Miradouro;Municipal;0.0
MG;3142106;Miradouro;Pública;5.4
MG;3142205;Miraí;Estadual;0.0
MG;3142205;Miraí;Municipal;0.0
MG;3142205;Miraí;Pública;0.0
MG;3142254;Miravânia;Estadual;0.0
MG;3142254;Miravânia;Pública;0.0
MG;3142304;Moeda;Estadual;4.6
MG;3142304;Moeda;Pública;4.6
MG;3142403;Moema;Estadual;5.3
MG;3142403;Moema;Pública;5.3
MG;3142502;Monjolos;Estadual;5.1
MG;3142502;Monjolos;Municipal;0.0
MG;3142502;Monjolos;Pública;5.1
MG;3142601;Monsenhor Paulo;Estadual;5.9
MG;3142601;Monsenhor Paulo;Municipal;5.6
MG;3142601;Monsenhor Paulo;Pública;5.7
MG;3142700;Montalvânia;Estadual;4.4
MG;3142700;Montalvânia;Municipal;4.3
MG;3142700;Montalvânia;Pública;4.4
MG;3142809;Monte Alegre de Minas;Estadual;4.0
MG;3142809;Monte Alegre de Minas;Municipal;5.3
MG;3142809;Monte Alegre de Minas;Pública;4.5
MG;3142908;Monte Azul;Estadual;4.8
MG;3142908;Monte Azul;Municipal;0.0
MG;3142908;Monte Azul;Pública;4.8
MG;3143005;Monte Belo;Estadual;5.1
MG;3143005;Monte Belo;Municipal;0.0
MG;3143005;Monte Belo;Pública;5.1
MG;3143104;Monte Carmelo;Estadual;5.4
MG;3143104;Monte Carmelo;Municipal;5.1
MG;3143104;Monte Carmelo;Pública;5.3
MG;3143153;Monte Formoso;Estadual;4.5
MG;3143153;Monte Formoso;Pública;4.5
MG;3143203;Monte Santo de Minas;Estadual;5.3
MG;3143203;Monte Santo de Minas;Pública;5.3
MG;3143302;Montes Claros;Estadual;5.3
MG;3143302;Montes Claros;Municipal;5.2
MG;3143302;Montes Claros;Pública;5.2
MG;3143401;Monte Sião;Estadual;4.5
MG;3143401;Monte Sião;Municipal;5.3
MG;3143401;Monte Sião;Pública;5.2
MG;3143450;Montezuma;Estadual;4.9
MG;3143450;Montezuma;Pública;4.9
MG;3143500;Morada Nova de Minas;Estadual;5.5
MG;3143500;Morada Nova de Minas;Municipal;0.0
MG;3143500;Morada Nova de Minas;Pública;4.8
MG;3143609;Morro da Garça;Municipal;4.4
MG;3143609;Morro da Garça;Pública;4.4
MG;3143708;Morro do Pilar;Estadual;4.2
MG;3143708;Morro do Pilar;Pública;4.2
MG;3143807;Munhoz;Estadual;4.6
MG;3143807;Munhoz;Pública;4.6
MG;3143906;Muriaé;Estadual;5.3
MG;3143906;Muriaé;Municipal;5.7
MG;3143906;Muriaé;Pública;5.4
MG;3144003;Mutum;Estadual;5.4
MG;3144003;Mutum;Municipal;0.0
MG;3144003;Mutum;Pública;5.4
MG;3144102;Muzambinho;Estadual;5.1
MG;3144102;Muzambinho;Pública;5.1
MG;3144201;Nacip Raydan;Estadual;4.7
MG;3144201;Nacip Raydan;Pública;4.7
MG;3144300;Nanuque;Estadual;4.5
MG;3144300;Nanuque;Municipal;4.1
MG;3144300;Nanuque;Pública;4.4
MG;3144359;Naque;Estadual;0.0
MG;3144359;Naque;Pública;0.0
MG;3144375;Natalândia;Estadual;4.1
MG;3144375;Natalândia;Pública;4.1
MG;3144409;Natércia;Estadual;5.5
MG;3144409;Natércia;Pública;5.5
MG;3144508;Nazareno;Estadual;0.0
MG;3144508;Nazareno;Pública;0.0
MG;3144607;Nepomuceno;Estadual;4.9
MG;3144607;Nepomuceno;Pública;4.9
MG;3144656;Ninheira;Estadual;4.7
MG;3144656;Ninheira;Pública;4.7
MG;3144672;Nova Belém;Estadual;0.0
MG;3144672;Nova Belém;Pública;0.0
MG;3144706;Nova Era;Estadual;5.0
MG;3144706;Nova Era;Pública;5.0
MG;3144805;Nova Lima;Estadual;4.7
MG;3144805;Nova Lima;Municipal;0.0
MG;3144805;Nova Lima;Pública;4.8
MG;3144904;Nova Módica;Estadual;0.0
MG;3144904;Nova Módica;Pública;0.0
MG;3145000;Nova Ponte;Estadual;0.0
MG;3145000;Nova Ponte;Municipal;5.8
MG;3145000;Nova Ponte;Pública;5.6
MG;3145059;Nova Porteirinha;Estadual;3.5
MG;3145059;Nova Porteirinha;Municipal;4.3
MG;3145059;Nova Porteirinha;Pública;3.9
MG;3145109;Nova Resende;Estadual;5.3
MG;3145109;Nova Resende;Municipal;0.0
MG;3145109;Nova Resende;Pública;5.2
MG;3145208;Nova Serrana;Estadual;5.2
MG;3145208;Nova Serrana;Municipal;5.2
MG;3145208;Nova Serrana;Pública;5.2
MG;3145307;Novo Cruzeiro;Estadual;4.8
MG;3145307;Novo Cruzeiro;Municipal;0.0
MG;3145307;Novo Cruzeiro;Pública;4.8
MG;3145356;Novo Oriente de Minas;Estadual;4.2
MG;3145356;Novo Oriente de Minas;Municipal;0.0
MG;3145356;Novo Oriente de Minas;Pública;4.3
MG;3145372;Novorizonte;Estadual;5.1
MG;3145372;Novorizonte;Pública;5.1
MG;3145406;Olaria;Municipal;0.0
MG;3145406;Olaria;Pública;0.0
MG;3145455;Olhos-d'Água;Estadual;0.0
MG;3145455;Olhos-d'Água;Pública;0.0
MG;3145505;Olímpio Noronha;Municipal;4.4
MG;3145505;Olímpio Noronha;Pública;4.4
MG;3145604;Oliveira;Estadual;4.9
MG;3145604;Oliveira;Municipal;5.1
MG;3145604;Oliveira;Pública;5.0
MG;3145703;Oliveira Fortes;Municipal;4.9
MG;3145703;Oliveira Fortes;Pública;4.9
MG;3145802;Onça de Pitangui;Estadual;0.0
MG;3145802;Onça de Pitangui;Pública;0.0
MG;3145851;Oratórios;Municipal;0.0
MG;3145851;Oratórios;Pública;0.0
MG;3145877;Orizânia;Municipal;0.0
MG;3145877;Orizânia;Pública;0.0
MG;3145901;Ouro Branco;Estadual;4.5
MG;3145901;Ouro Branco;Municipal;5.3
MG;3145901;Ouro Branco;Pública;5.1
MG;3146008;Ouro Fino;Estadual;5.6
MG;3146008;Ouro Fino;Pública;5.6
MG;3146107;Ouro Preto;Estadual;5.1
MG;3146107;Ouro Preto;Municipal;0.0
MG;3146107;Ouro Preto;Pública;0.0
MG;3146206;Ouro Verde de Minas;Estadual;5.0
MG;3146206;Ouro Verde de Minas;Municipal;0.0
MG;3146206;Ouro Verde de Minas;Pública;5.0
MG;3146255;Padre Carvalho;Estadual;0.0
MG;3146255;Padre Carvalho;Pública;0.0
MG;3146305;Padre Paraíso;Estadual;4.9
MG;3146305;Padre Paraíso;Municipal;0.0
MG;3146305;Padre Paraíso;Pública;4.9
MG;3146404;Paineiras;Estadual;0.0
MG;3146404;Paineiras;Pública;0.0
MG;3146503;Pains;Estadual;5.2
MG;3146503;Pains;Pública;5.2
MG;3146552;Pai Pedro;Estadual;4.9
MG;3146552;Pai Pedro;Municipal;0.0
MG;3146552;Pai Pedro;Pública;4.9
MG;3146602;Paiva;Municipal;2.9
MG;3146602;Paiva;Pública;2.9
MG;3146701;Palma;Estadual;4.5
MG;3146701;Palma;Pública;4.5
MG;3146750;Palmópolis;Estadual;4.6
MG;3146750;Palmópolis;Municipal;0.0
MG;3146750;Palmópolis;Pública;4.6
MG;3146909;Papagaios;Estadual;4.7
MG;3146909;Papagaios;Pública;4.7
MG;3147006;Paracatu;Estadual;4.8
MG;3147006;Paracatu;Municipal;4.7
MG;3147006;Paracatu;Pública;4.8
MG;3147105;Pará de Minas;Estadual;5.3
MG;3147105;Pará de Minas;Municipal;5.0
MG;3147105;Pará de Minas;Pública;5.2
MG;3147204;Paraguaçu;Estadual;5.1
MG;3147204;Paraguaçu;Municipal;4.4
MG;3147204;Paraguaçu;Pública;4.9
MG;3147303;Paraisópolis;Estadual;5.3
